,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title
87,0.706,0.348,2,-4.25,1,0.035,0.663,0.0,0.194,0.474,111.81,audio_features,5eiD8KqhdRr2mI9oVq6yex,spotify:track:5eiD8KqhdRr2mI9oVq6yex,https://api.spotify.com/v1/tracks/5eiD8KqhdRr2mI9oVq6yex,https://api.spotify.com/v1/audio-analysis/5eiD8KqhdRr2mI9oVq6yex,111696,4,SCARLETT'S WEEKEND
88,0.48,0.526,5,-7.099,1,0.275,0.071,0.0,0.0879,0.374,199.662,audio_features,6f7BE3VcZScJx6n3wsf5Z3,spotify:track:6f7BE3VcZScJx6n3wsf5Z3,https://api.spotify.com/v1/tracks/6f7BE3VcZScJx6n3wsf5Z3,https://api.spotify.com/v1/audio-analysis/6f7BE3VcZScJx6n3wsf5Z3,267733,3,I Like U
89,0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,audio_features,3LfHBTYZBTqmz43tvVXJBd,spotify:track:3LfHBTYZBTqmz43tvVXJBd,https://api.spotify.com/v1/tracks/3LfHBTYZBTqmz43tvVXJBd,https://api.spotify.com/v1/audio-analysis/3LfHBTYZBTqmz43tvVXJBd,92093,4,Deep
90,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4,Jimmy Cooks (feat. 21 Savage)
91,0.797,0.508,7,-12.07,1,0.114,0.00737,0.796,0.0764,0.478,119.453,audio_features,0QrDSX3ziWmJk9fEyoLHVi,spotify:track:0QrDSX3ziWmJk9fEyoLHVi,https://api.spotify.com/v1/tracks/0QrDSX3ziWmJk9fEyoLHVi,https://api.spotify.com/v1/audio-analysis/0QrDSX3ziWmJk9fEyoLHVi,102478,4,Dood In Da Hills
92,0.78,0.693,11,-7.214,0,0.0651,0.0259,0.000601,0.123,0.511,139.978,audio_features,0Ejj1u1CmTGTts2UqIiYbJ,spotify:track:0Ejj1u1CmTGTts2UqIiYbJ,https://api.spotify.com/v1/tracks/0Ejj1u1CmTGTts2UqIiYbJ,https://api.spotify.com/v1/audio-analysis/0Ejj1u1CmTGTts2UqIiYbJ,221654,4,"Runnin' feat. kZm, SIRUP"
93,0.708,0.466,8,-10.236,1,0.0441,0.115,0.000196,0.0517,0.73,150.081,audio_features,0NTxPkoyndrAN07DYS2ouO,spotify:track:0NTxPkoyndrAN07DYS2ouO,https://api.spotify.com/v1/tracks/0NTxPkoyndrAN07DYS2ouO,https://api.spotify.com/v1/audio-analysis/0NTxPkoyndrAN07DYS2ouO,182376,4,SummerTime Blood
94,0.714,0.569,6,-6.794,0,0.0553,0.201,0.0,0.141,0.731,150.071,audio_features,3YQtLRzpUlRqxdyh8oPwEq,spotify:track:3YQtLRzpUlRqxdyh8oPwEq,https://api.spotify.com/v1/tracks/3YQtLRzpUlRqxdyh8oPwEq,https://api.spotify.com/v1/audio-analysis/3YQtLRzpUlRqxdyh8oPwEq,173832,4,TAXI feat. tofubeats
95,0.649,0.767,11,-3.838,0,0.0455,0.24,0.0,0.0929,0.608,149.918,audio_features,6kKC35sKUh2FUx4M0qAL44,spotify:track:6kKC35sKUh2FUx4M0qAL44,https://api.spotify.com/v1/tracks/6kKC35sKUh2FUx4M0qAL44,https://api.spotify.com/v1/audio-analysis/6kKC35sKUh2FUx4M0qAL44,227173,4,Candy
96,0.821,0.769,6,-5.379,0,0.0967,0.174,0.00105,0.0842,0.661,148.017,audio_features,5rZkRaL4AjykFgw49KULyo,spotify:track:5rZkRaL4AjykFgw49KULyo,https://api.spotify.com/v1/tracks/5rZkRaL4AjykFgw49KULyo,https://api.spotify.com/v1/audio-analysis/5rZkRaL4AjykFgw49KULyo,208040,4,Jam & Butterfly
97,0.683,0.707,11,-5.923,1,0.128,0.704,0.0,0.335,0.72,93.936,audio_features,4dIZBPtKfOvo8YuundgcwH,spotify:track:4dIZBPtKfOvo8YuundgcwH,https://api.spotify.com/v1/tracks/4dIZBPtKfOvo8YuundgcwH,https://api.spotify.com/v1/audio-analysis/4dIZBPtKfOvo8YuundgcwH,214587,4,Jazz Bar
98,0.721,0.617,4,-6.178,0,0.0386,0.507,0.0,0.252,0.902,148.032,audio_features,4lpvCG7eNzHAXwvMxWUNjz,spotify:track:4lpvCG7eNzHAXwvMxWUNjz,https://api.spotify.com/v1/tracks/4lpvCG7eNzHAXwvMxWUNjz,https://api.spotify.com/v1/audio-analysis/4lpvCG7eNzHAXwvMxWUNjz,185107,4,No Blueberries
99,0.472,0.718,2,-6.493,1,0.276,0.227,0.0,0.726,0.323,176.453,audio_features,77OBh8NTlqNak5RayfiecK,spotify:track:77OBh8NTlqNak5RayfiecK,https://api.spotify.com/v1/tracks/77OBh8NTlqNak5RayfiecK,https://api.spotify.com/v1/audio-analysis/77OBh8NTlqNak5RayfiecK,160538,4,Kansai Life
0,0.638,0.326,0,-9.236,1,0.0754,0.653,0.0,0.129,0.349,159.846,audio_features,3jZB6ibZUls2AzS4L4aIeH,spotify:track:3jZB6ibZUls2AzS4L4aIeH,https://api.spotify.com/v1/tracks/3jZB6ibZUls2AzS4L4aIeH,https://api.spotify.com/v1/audio-analysis/3jZB6ibZUls2AzS4L4aIeH,219000,4,Timeless
1,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,audio_features,1wHZx0LgzFHyeIZkUydNXq,spotify:track:1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/audio-analysis/1wHZx0LgzFHyeIZkUydNXq,262693,4,Antidote
2,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,audio_features,59J5nzL1KniFHnU120dQzt,spotify:track:59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/tracks/59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/audio-analysis/59J5nzL1KniFHnU120dQzt,235535,4,wokeuplikethis*
3,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,audio_features,40oKW22ZNNkEdZLJTScaQI,spotify:track:40oKW22ZNNkEdZLJTScaQI,https://api.spotify.com/v1/tracks/40oKW22ZNNkEdZLJTScaQI,https://api.spotify.com/v1/audio-analysis/40oKW22ZNNkEdZLJTScaQI,213132,4,Roll in Peace (feat. XXXTENTACION)
4,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,audio_features,2ANLarE8yHVsLWW21nj79M,spotify:track:2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/tracks/2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M,163944,4,You Was Right
5,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954,4,1400 / 999 Freestyle
6,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,audio_features,05nbZ1xxVNwUTcGwLbp7CN,spotify:track:05nbZ1xxVNwUTcGwLbp7CN,https://api.spotify.com/v1/tracks/05nbZ1xxVNwUTcGwLbp7CN,https://api.spotify.com/v1/audio-analysis/05nbZ1xxVNwUTcGwLbp7CN,226040,4,Myself
7,0.883,0.616,0,-7.218,0,0.274,0.014,1.48e-06,0.0967,0.482,141.969,audio_features,1BSA5I386L2IAmFQURYjIz,spotify:track:1BSA5I386L2IAmFQURYjIz,https://api.spotify.com/v1/tracks/1BSA5I386L2IAmFQURYjIz,https://api.spotify.com/v1/audio-analysis/1BSA5I386L2IAmFQURYjIz,315973,4,"Guwop (feat. Quavo, Offset and Young Scooter)"
8,0.76,0.456,10,-9.56,1,0.042,0.00916,0.0,0.0983,0.529,102.985,audio_features,5vtqOGyMeBYOnLtaCOO6Rq,spotify:track:5vtqOGyMeBYOnLtaCOO6Rq,https://api.spotify.com/v1/tracks/5vtqOGyMeBYOnLtaCOO6Rq,https://api.spotify.com/v1/audio-analysis/5vtqOGyMeBYOnLtaCOO6Rq,196893,4,Wish You Well
9,0.706,0.716,7,-4.263,0,0.0768,0.115,0.0,0.316,0.459,136.904,audio_features,4GXl8l1MfZPf2GvpyRPJBf,spotify:track:4GXl8l1MfZPf2GvpyRPJBf,https://api.spotify.com/v1/tracks/4GXl8l1MfZPf2GvpyRPJBf,https://api.spotify.com/v1/audio-analysis/4GXl8l1MfZPf2GvpyRPJBf,252263,4,pick up the phone
10,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,audio_features,34oWbFBfGEElvgO0a5c9V4,spotify:track:34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/tracks/34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/audio-analysis/34oWbFBfGEElvgO0a5c9V4,165291,4,No Flockin'
11,0.743,0.571,7,-6.054,0,0.145,0.24,0.0,0.291,0.495,119.054,audio_features,0ESJlaM8CE1jRWaNtwSNj8,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/tracks/0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/audio-analysis/0ESJlaM8CE1jRWaNtwSNj8,213863,4,beibs in the trap
12,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4,XO Tour Llif3
13,0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067,audio_features,7KyTq7H5f3Oavmuo9TX6QK,spotify:track:7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/tracks/7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/audio-analysis/7KyTq7H5f3Oavmuo9TX6QK,196336,4,Too Many Years
14,0.851,0.625,10,-5.417,0,0.303,0.195,0.0,0.266,0.668,99.061,audio_features,2NyrXRn4tancYPW6JwtTl2,spotify:track:2NyrXRn4tancYPW6JwtTl2,https://api.spotify.com/v1/tracks/2NyrXRn4tancYPW6JwtTl2,https://api.spotify.com/v1/audio-analysis/2NyrXRn4tancYPW6JwtTl2,158684,4,From The D To The A (feat. Lil Yachty)
15,0.635,0.847,7,-3.152,1,0.447,0.533,0.0,0.154,0.568,166.072,audio_features,7JYsArznYOjX2jsrT3UEnL,spotify:track:7JYsArznYOjX2jsrT3UEnL,https://api.spotify.com/v1/tracks/7JYsArznYOjX2jsrT3UEnL,https://api.spotify.com/v1/audio-analysis/7JYsArznYOjX2jsrT3UEnL,234650,4,OOOUUU
16,0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,audio_features,156LzfvMNKuXuiot4uzhGD,spotify:track:156LzfvMNKuXuiot4uzhGD,https://api.spotify.com/v1/tracks/156LzfvMNKuXuiot4uzhGD,https://api.spotify.com/v1/audio-analysis/156LzfvMNKuXuiot4uzhGD,265480,4,No Complaints (feat. Offset & Drake) (Bonus)
17,0.745,0.686,4,-5.7,0,0.0313,0.528,0.0,0.176,0.437,121.978,audio_features,204U3zjm9kkzX25Pr4Rdld,spotify:track:204U3zjm9kkzX25Pr4Rdld,https://api.spotify.com/v1/tracks/204U3zjm9kkzX25Pr4Rdld,https://api.spotify.com/v1/audio-analysis/204U3zjm9kkzX25Pr4Rdld,363934,4,Kelly Price (feat. Travis Scott)
18,0.817,0.587,2,-6.502,1,0.108,0.052,0.00165,0.185,0.352,140.062,audio_features,2XaInsPPUkZRkY4uFJ3AHK,spotify:track:2XaInsPPUkZRkY4uFJ3AHK,https://api.spotify.com/v1/tracks/2XaInsPPUkZRkY4uFJ3AHK,https://api.spotify.com/v1/audio-analysis/2XaInsPPUkZRkY4uFJ3AHK,209143,4,Met Gala (feat. Offset)
19,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,233087,4,I Get the Bag (feat. Migos)
20,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800,4,Shoota (feat. Lil Uzi Vert)
21,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,audio_features,3BtuIIrQlkujKPuWF2B85z,spotify:track:3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/audio-analysis/3BtuIIrQlkujKPuWF2B85z,263373,4,Too Good
22,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4,Gold Digger
23,0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,audio_features,3cjF2OFRmip8spwZYQRKxP,spotify:track:3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/tracks/3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/audio-analysis/3cjF2OFRmip8spwZYQRKxP,240653,4,Feel No Ways
24,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4,Hello (feat. A Boogie Wit da Hoodie)
25,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,audio_features,0uxSUdBrJy9Un0EYoBowng,spotify:track:0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/audio-analysis/0uxSUdBrJy9Un0EYoBowng,220587,4,20 Min
26,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4,Dior
27,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,audio_features,6OaVWaGfhXn70ZJfdVcabn,spotify:track:6OaVWaGfhXn70ZJfdVcabn,https://api.spotify.com/v1/tracks/6OaVWaGfhXn70ZJfdVcabn,https://api.spotify.com/v1/audio-analysis/6OaVWaGfhXn70ZJfdVcabn,218284,4,NO BYSTANDERS
28,0.687,0.602,6,-5.005,0,0.066,0.138,0.0,0.203,0.309,78.487,audio_features,475jSz0H6U3duJyNiDS0tT,spotify:track:475jSz0H6U3duJyNiDS0tT,https://api.spotify.com/v1/tracks/475jSz0H6U3duJyNiDS0tT,https://api.spotify.com/v1/audio-analysis/475jSz0H6U3duJyNiDS0tT,207013,4,Right Now (feat. Pi'erre Bourne)
29,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,audio_features,3ruoIF2UnoXdzK8mR61ebq,spotify:track:3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,190331,4,Rich Nigga Shit (feat. Young Thug)
30,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,audio_features,712uvW1Vezq8WpQi38v2L9,spotify:track:712uvW1Vezq8WpQi38v2L9,https://api.spotify.com/v1/tracks/712uvW1Vezq8WpQi38v2L9,https://api.spotify.com/v1/audio-analysis/712uvW1Vezq8WpQi38v2L9,310720,4,"Bitch, Don’t Kill My Vibe"
31,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,audio_features,2eAZfqOm4EnOF9VvN50Tyc,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747,4,The Way Life Goes (feat. Oh Wonder)
32,0.741,0.645,11,-5.116,0,0.0963,0.192,0.0,0.163,0.488,149.07,audio_features,20MuVazoNMv6xjKPnRFOxG,spotify:track:20MuVazoNMv6xjKPnRFOxG,https://api.spotify.com/v1/tracks/20MuVazoNMv6xjKPnRFOxG,https://api.spotify.com/v1/audio-analysis/20MuVazoNMv6xjKPnRFOxG,231964,4,WAKE UP
33,0.706,0.485,8,-9.671,1,0.331,0.337,0.0,0.122,0.144,115.414,audio_features,21yRtB6B8EMounImAfHRCP,spotify:track:21yRtB6B8EMounImAfHRCP,https://api.spotify.com/v1/tracks/21yRtB6B8EMounImAfHRCP,https://api.spotify.com/v1/audio-analysis/21yRtB6B8EMounImAfHRCP,205093,4,Who Dat Boy (feat. A$AP Rocky)
34,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,audio_features,7AzlLxHn24DxjgQX73F9fU,spotify:track:7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/tracks/7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/audio-analysis/7AzlLxHn24DxjgQX73F9fU,154424,4,No Idea
35,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,audio_features,4MXhiYIRDMGAuvZc5IFTwC,spotify:track:4MXhiYIRDMGAuvZc5IFTwC,https://api.spotify.com/v1/tracks/4MXhiYIRDMGAuvZc5IFTwC,https://api.spotify.com/v1/audio-analysis/4MXhiYIRDMGAuvZc5IFTwC,142969,4,ASTROTHUNDER
36,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,audio_features,7AQim7LbvFVZJE3O8TYgf2,spotify:track:7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,146520,4,Fuck Love (feat. Trippie Redd)
37,0.755,0.695,9,-5.963,1,0.26,0.0179,0.0,0.107,0.493,128.063,audio_features,2ooF4088y5L72c4YTEJQoB,spotify:track:2ooF4088y5L72c4YTEJQoB,https://api.spotify.com/v1/tracks/2ooF4088y5L72c4YTEJQoB,https://api.spotify.com/v1/audio-analysis/2ooF4088y5L72c4YTEJQoB,101851,4,YuNg BrAtZ
38,0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,audio_features,6kl1qtQXQsFiIWRBK24Cfp,spotify:track:6kl1qtQXQsFiIWRBK24Cfp,https://api.spotify.com/v1/tracks/6kl1qtQXQsFiIWRBK24Cfp,https://api.spotify.com/v1/audio-analysis/6kl1qtQXQsFiIWRBK24Cfp,255413,4,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)"
39,0.791,0.513,10,-6.568,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997,audio_features,6fWcHP8ce2glR9MEUZE7Cs,spotify:track:6fWcHP8ce2glR9MEUZE7Cs,https://api.spotify.com/v1/tracks/6fWcHP8ce2glR9MEUZE7Cs,https://api.spotify.com/v1/audio-analysis/6fWcHP8ce2glR9MEUZE7Cs,247347,4,444+222
40,0.807,0.602,11,-5.005,1,0.274,0.0835,0.0,0.151,0.252,95.031,audio_features,0Z1nbG2KOuRKntstSAkSox,spotify:track:0Z1nbG2KOuRKntstSAkSox,https://api.spotify.com/v1/tracks/0Z1nbG2KOuRKntstSAkSox,https://api.spotify.com/v1/audio-analysis/0Z1nbG2KOuRKntstSAkSox,151649,4,FeRRis WhEEL (feat. Trippie Redd)
41,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,audio_features,5SsR3wtCOafDmZgvIdRhSm,spotify:track:5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/tracks/5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm,216013,4,Man Of The Year
42,0.733,0.567,0,-6.718,1,0.319,0.0129,0.0,0.382,0.319,75.491,audio_features,0IpnZchq8ek2A6pGEP2Qb1,spotify:track:0IpnZchq8ek2A6pGEP2Qb1,https://api.spotify.com/v1/tracks/0IpnZchq8ek2A6pGEP2Qb1,https://api.spotify.com/v1/audio-analysis/0IpnZchq8ek2A6pGEP2Qb1,238816,4,Bean (Kobe) [feat. Chief Keef]
43,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,audio_features,5tFep7dXGd7vEJ668wTPux,spotify:track:5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/tracks/5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/audio-analysis/5tFep7dXGd7vEJ668wTPux,190312,4,Both (feat. Drake)
44,0.857,0.661,0,-6.544,1,0.319,0.0182,0.0,0.115,0.612,163.077,audio_features,5O9zs6G6RcB6yP1OKwnwiM,spotify:track:5O9zs6G6RcB6yP1OKwnwiM,https://api.spotify.com/v1/tracks/5O9zs6G6RcB6yP1OKwnwiM,https://api.spotify.com/v1/audio-analysis/5O9zs6G6RcB6yP1OKwnwiM,217960,4,Choppa Won't Miss (feat. Young Thug)
45,0.744,0.385,6,-8.129,0,0.602,0.104,2.43e-05,0.124,0.228,160.033,audio_features,26qQf1Wmyy3ZZkagqCu5kp,spotify:track:26qQf1Wmyy3ZZkagqCu5kp,https://api.spotify.com/v1/tracks/26qQf1Wmyy3ZZkagqCu5kp,https://api.spotify.com/v1/audio-analysis/26qQf1Wmyy3ZZkagqCu5kp,132000,4,Lemonade
46,0.795,0.568,5,-7.817,0,0.142,0.0541,0.0,0.108,0.478,136.173,audio_features,0B8QzDH7YWih85V5SEMnyJ,spotify:track:0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,198944,4,Money Longer
47,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547,4,Wow.
48,0.681,0.659,9,-6.405,1,0.268,0.000856,8.17e-06,0.11,0.225,156.004,audio_features,2PqSNVmiEQpFkLoNPoDfwI,spotify:track:2PqSNVmiEQpFkLoNPoDfwI,https://api.spotify.com/v1/tracks/2PqSNVmiEQpFkLoNPoDfwI,https://api.spotify.com/v1/audio-analysis/2PqSNVmiEQpFkLoNPoDfwI,173294,4,Gospel
49,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,audio_features,4jTiyLlOJVJj3mCr7yfPQD,spotify:track:4jTiyLlOJVJj3mCr7yfPQD,https://api.spotify.com/v1/tracks/4jTiyLlOJVJj3mCr7yfPQD,https://api.spotify.com/v1/audio-analysis/4jTiyLlOJVJj3mCr7yfPQD,206307,4,This Could Be Us
50,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4,Feel Good Inc.
51,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,audio_features,6Nle9hKrkL1wQpwNfEkxjh,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh,https://api.spotify.com/v1/audio-analysis/6Nle9hKrkL1wQpwNfEkxjh,210285,4,Chanel
52,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,audio_features,40mjsnRjCpycdUw3xhS20g,spotify:track:40mjsnRjCpycdUw3xhS20g,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g,https://api.spotify.com/v1/audio-analysis/40mjsnRjCpycdUw3xhS20g,181145,4,GATTI
53,0.705,0.613,7,-7.441,1,0.123,0.262,6.97e-06,0.198,0.259,74.521,audio_features,3wn8nOygkHLUQ9dlXM1rKW,spotify:track:3wn8nOygkHLUQ9dlXM1rKW,https://api.spotify.com/v1/tracks/3wn8nOygkHLUQ9dlXM1rKW,https://api.spotify.com/v1/audio-analysis/3wn8nOygkHLUQ9dlXM1rKW,167187,4,Poppin
54,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,audio_features,0Li1OuXXfi7950ilZUFGkF,spotify:track:0Li1OuXXfi7950ilZUFGkF,https://api.spotify.com/v1/tracks/0Li1OuXXfi7950ilZUFGkF,https://api.spotify.com/v1/audio-analysis/0Li1OuXXfi7950ilZUFGkF,158709,4,Cardigan
55,0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,audio_features,51EC3I1nQXpec4gDk0mQyP,spotify:track:51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/tracks/51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/audio-analysis/51EC3I1nQXpec4gDk0mQyP,339067,4,90210 (feat. Kacy Hill)
56,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,audio_features,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920,4,Father Stretch My Hands Pt. 1
